resources.name,resources.schema.fields.name,resources.schema.fields.var_class,resources.schema.fields.description,resources.schema.fields.constraints.enum
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,00-Unknown
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,01-None
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,02-Stop Sign
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,03-Yield Sign
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,04-Officer/Flagman/School Guard
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,05-Railroad Crossing Sign
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,06-Lane Use Turn Control Sign
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,21-Traffic Signal - Red
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,22-Traffic Signal - Yellow
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,23-Traffic Signal - Green
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,31-Traffic Signal W/Adv Flash - Red
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,32-Traffic Signal W/Adv Flash- Yellow
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,33-Traffic Signal W/Adv Flash - Green
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,41-Flashing Signal - Red
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,42-Flashing Signal - Yellow
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,43-Flashing Signal - Green
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,51-Lane Use Signal - Red
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,52-Lane Use Signal - Yellow
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,53-Lane Use Signal - Green
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,98-Not Applicable
TAS_ACCIDENT,TRAFFIC_CONTROL,99a. Research Content,The numeric code that describes the traffic control at the scene of the crash.,99-Other
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,00-Unknown
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,01-None
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,02-Stop Sign
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,03-Yield Sign
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,04-Officer/Flagman/School Guard
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,05-Railroad Crossing Sign
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,06-Lane Use Turn Control Sign
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,21-Traffic Signal - Red
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,22-Traffic Signal - Yellow
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,23-Traffic Signal - Green
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,31-Traffic Signal W/Adv Flash - Red
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,32-Traffic Signal W/Adv Flash- Yellow
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,33-Traffic Signal W/Adv Flash - Green
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,41-Flashing Signal - Red
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,42-Flashing Signal - Yellow
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,43-Flashing Signal - Green
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,51-Lane Use Signal - Red
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,52-Lane Use Signal - Yellow
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,53-Lane Use Signal - Green
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,98-Not Applicable
TAS_ACCIDENT,TRAFFIC_CONTROL_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the traffic control at the scene of the crash.,99-Other
TAS_ACCIDENT,TRAFFIC_FLOW,99a. Research Content,The numeric code that describes type of traffic flow.,00-Unknown
TAS_ACCIDENT,TRAFFIC_FLOW,99a. Research Content,The numeric code that describes type of traffic flow.,01-OneWayTraffic
TAS_ACCIDENT,TRAFFIC_FLOW,99a. Research Content,The numeric code that describes type of traffic flow.,02-TwoWayTraffic
TAS_ACCIDENT,TRAFFIC_FLOW,99a. Research Content,The numeric code that describes type of traffic flow.,99-Other
TAS_ACCIDENT,TRAFFIC_FLOW_CODE_LABEL,99a. Research Content,The text description that describes type of traffic flow.,00-Unknown
TAS_ACCIDENT,TRAFFIC_FLOW_CODE_LABEL,99a. Research Content,The text description that describes type of traffic flow.,01-OneWayTraffic
TAS_ACCIDENT,TRAFFIC_FLOW_CODE_LABEL,99a. Research Content,The text description that describes type of traffic flow.,02-TwoWayTraffic
TAS_ACCIDENT,TRAFFIC_FLOW_CODE_LABEL,99a. Research Content,The text description that describes type of traffic flow.,99-Other
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,00-Unknown
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,01-Other Motor Vehicle
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,02-Motorcycle
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,03-Pedestrian
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,04-Bicyclist
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,05-Animal
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,06-Railroad Train
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,07-Street Car/Trolley Coach
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,08-All Terrain Vehicle
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,09-Moped (Under 50cc)
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,20-Light Support Pole
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,21-Utility Support Pole
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,22-Guard Rail/Traffic Barrier
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,23-Crash Cushion/Impact Attenuator
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,24-Sign Post
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,25-Tree
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,26-Building / Wall
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,27-Curbing
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,28-Fence
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,29-Bridge Deck Or Parapet
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,30-Raised Traffic Island
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,31-Snow Bank / Drift
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,32-Rock Face
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,33-Ditch
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,34-Culvert
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,35-Fire Hydrant
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,36-Rock Or Debris
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,40-Overturned
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,41-Fire / Explosion
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,42-Submersion
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,43-Ran Off / Left Roadway
TAS_ACCIDENT,TYPE_COLLISION_2,99a. Research Content,The numeric code that describes that second type of accident collision event after the primary occurrence (diagram).,44-Runaway Or Grade
